"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.91126716072816e-71,0.269213793549558,0.301,0.247,7.13842707810545e-67,"0","LY9"
3.00354409858668e-70,0.360317574010163,0.272,0.224,7.36469012973454e-66,"0","TRIM73"
6.99373701051794e-69,0.276248364139857,0.434,0.39,1.714864314979e-64,"0","HAX1"
7.94346380659984e-68,0.261848299939894,0.447,0.403,1.94773732537828e-63,"0","NDUFC1"
1.24489000534669e-65,0.296844913321405,0.376,0.332,3.05247029311007e-61,"0","HMGA1"
1.60248636945998e-63,0.3077820168668,0.331,0.286,3.92929657791587e-59,"0","POLR2C"
8.523564409956e-61,0.285860840426636,0.34,0.293,2.08997799332121e-56,"0","PIM1"
2.95643569035849e-60,0.381190121231965,0.265,0.225,7.24918031275903e-56,"0","RNF138"
6.74789128722555e-60,0.364468125613389,0.272,0.232,1.6545829436277e-55,"0","PLSCR3"
1.23666727999696e-58,0.295160912297287,0.334,0.291,3.03230817055254e-54,"0","FAM200B"
1.86127076414318e-57,0.364489512623567,0.264,0.223,4.56383591367909e-53,"0","STX17"
1.69653590995404e-56,0.259887276384606,0.315,0.27,4.1599060512073e-52,"0","BEX4"
1.95102498812513e-56,0.34224269209482,0.292,0.253,4.78391327088283e-52,"0","IMPDH2"
2.35974643637265e-56,0.259011392140744,0.396,0.354,5.78609826198574e-52,"0","DNAJC19"
4.62354413614805e-51,0.281214497682688,0.301,0.26,1.1336930221835e-46,"0","KIAA0355"
2.76577981708991e-49,0.257864042406847,0.258,0.219,6.78169211150446e-45,"0","CNST"
2.77027398751751e-48,0.296323876077069,0.316,0.279,6.79271181739293e-44,"0","HDAC7"
7.10635544310764e-48,0.285188406233118,0.286,0.246,1.74247835464999e-43,"0","ZNF506"
6.37378657784727e-43,0.276618708112976,0.307,0.274,1.56285246888815e-38,"0","NUDCD2"
5.52758964646458e-42,0.285254127551915,0.282,0.249,1.35536498131312e-37,"0","OXLD1"
1.62199055008103e-41,0.308860678001022,0.259,0.226,3.97712082879869e-37,"0","TBC1D15"
7.47574576138898e-41,0.298405691384472,0.263,0.229,1.83305286069258e-36,"0","KLHL36"
2.08507711529511e-40,0.287412638102955,0.273,0.238,5.11260908670362e-36,"0","RPAP2"
6.91498590960505e-40,0.250450474394627,0.328,0.294,1.69555454503516e-35,"0","CEP85L"
8.60434364842369e-40,0.25944866604587,0.27,0.234,2.10978506259349e-35,"0","TMEM41B"
2.15693313765599e-39,0.265379290734479,0.287,0.253,5.2888000535325e-35,"0","WWP1"
9.37908091655747e-39,0.271201426139907,0.32,0.289,2.29975064073989e-34,"0","FAM162A"
6.90212054009578e-34,0.251030559655349,0.295,0.266,1.69239995643149e-29,"0","PPP2R2D"
7.13480754955588e-34,0.279152264160225,0.287,0.257,1.7494548111511e-29,"0","ESF1"
1.49401738147902e-31,0.270971239112369,0.258,0.229,3.66333061938656e-27,"0","LINC00667"
1.10308357422094e-27,0.266112558232402,0.274,0.251,2.70476092398975e-23,"0","ADSL"
0,3.69830083423367,0.955,0.099,0,"1","CD8B"
0,2.40980892442179,0.803,0.107,0,"1","CD8A"
0,4.34713595616193,0.693,0.039,0,"1","LINC02446"
0,1.28458528087152,0.844,0.263,0,"1","KLRK1"
0,2.49240647137456,0.637,0.132,0,"1","NELL2"
0,1.16263097596852,0.841,0.39,0,"1","CCR7"
0,0.98287547252211,0.822,0.39,0,"1","LEF1"
0,1.33180082082155,0.697,0.276,0,"1","TRABD2A"
0,1.54439574717782,0.728,0.309,0,"1","PDE3B"
0,1.15850980171809,0.872,0.457,0,"1","NUCB2"
0,1.91124316800766,0.56,0.146,0,"1","PASK"
0,1.07796335278498,0.796,0.4,0,"1","PRKCQ-AS1"
0,1.24049513094915,0.717,0.326,0,"1","OXNAD1"
0,0.45689952338847,0.959,0.57,0,"1","IL7R"
0,2.17088081067579,0.478,0.106,0,"1","LRRN3"
0,0.540603841705259,0.99,0.624,0,"1","CD3D"
0,1.24877484052882,0.65,0.285,0,"1","ACTN1"
0,0.85926851936548,0.882,0.518,0,"1","RCAN3"
0,0.477157486158852,0.974,0.612,0,"1","CD3G"
0,0.727363121021232,0.951,0.59,0,"1","TCF7"
0,1.16527134224184,0.669,0.315,0,"1","LDLRAP1"
0,0.674001079681846,0.858,0.508,0,"1","CD27"
0,0.827044996574565,0.73,0.384,0,"1","TXK"
0,0.610640342848804,0.966,0.621,0,"1","BCL11B"
0,0.624275264900402,0.987,0.646,0,"1","CD3E"
0,0.912468734710381,0.928,0.588,0,"1","RGS10"
0,0.421970917898587,0.937,0.598,0,"1","TRAC"
0,1.7206122653812,0.482,0.15,0,"1","THEMIS"
0,0.991589474702396,0.637,0.31,0,"1","PRKCA"
0,0.781808170835517,0.684,0.358,0,"1","CAMK4"
0,0.936672324797775,0.724,0.408,0,"1","ABLIM1"
0,1.52752801453733,0.463,0.158,0,"1","APBA2"
0,0.374375090591067,0.865,0.561,0,"1","CD7"
0,0.784588488551911,0.893,0.59,0,"1","PIK3IP1"
0,0.773475653592441,0.772,0.472,0,"1","MGAT4A"
0,0.984937132933676,0.639,0.339,0,"1","SERINC5"
0,0.775740235670071,0.885,0.587,0,"1","LEPROTL1"
0,0.662346321618776,0.904,0.613,0,"1","NOSIP"
0,0.906843899281609,0.634,0.345,0,"1","LINC01138"
0,0.607917084684737,0.592,0.306,0,"1","MAL"
0,0.4205333296955,0.887,0.609,0,"1","LCK"
0,0.678413234659141,0.752,0.477,0,"1","SATB1"
0,0.723858416478529,0.631,0.369,0,"1","FAM102A"
0,0.792192366238083,0.809,0.551,0,"1","NDFIP1"
0,1.24971328414727,0.46,0.203,0,"1","GPR155"
0,1.39013231123592,0.41,0.161,0,"1","A1BG"
0,0.785493084236392,0.594,0.346,0,"1","FLT3LG"
0,1.20152601339162,0.45,0.207,0,"1","ARMH1"
0,0.702128238566895,0.543,0.306,0,"1","ITK"
0,0.374228508363799,0.744,0.507,0,"1","SPOCK2"
0,0.688415530099436,0.94,0.705,0,"1","PCED1B-AS1"
0,2.1014348508562,0.294,0.062,0,"1","CRTAM"
0,0.667149757006811,0.991,0.762,0,"1","LDHB"
0,1.07684403044586,0.405,0.177,0,"1","LINC01550"
0,0.634295428880365,0.562,0.337,0,"1","CD96"
0,0.429401242059075,0.921,0.698,0,"1","AAK1"
0,0.594724970651101,0.863,0.64,0,"1","PRMT2"
0,0.648774622786619,0.873,0.652,0,"1","SNHG32"
0,1.643186142715,0.348,0.129,0,"1","CARS"
0,0.564125981120474,0.885,0.667,0,"1","GYPC"
0,0.690525335852806,0.587,0.369,0,"1","SNHG14"
0,0.594033221915288,0.725,0.508,0,"1","PPA1"
0,0.976400019876544,0.405,0.189,0,"1","RETREG1"
0,0.292879429579285,0.981,0.767,0,"1","FYB1"
0,0.425262466161972,0.823,0.611,0,"1","LBH"
0,0.658622218087593,0.563,0.357,0,"1","FKBP5"
0,0.703211929218831,0.536,0.332,0,"1","MLXIP"
0,0.962620135445766,0.413,0.211,0,"1","NAA16"
0,0.657006146015274,0.534,0.333,0,"1","TOB1"
0,0.697006519448077,0.419,0.224,0,"1","GRAP2"
0,0.847172065087148,0.41,0.218,0,"1","ATP6V0E2"
0,0.581372958383556,0.752,0.561,0,"1","FBL"
0,0.682216092419068,0.402,0.212,0,"1","CHRM3-AS2"
0,0.46771845669053,0.875,0.685,0,"1","TMEM123"
0,1.01257568086075,0.375,0.186,0,"1","PCED1B"
0,0.558665692170183,0.649,0.462,0,"1","TGFBR2"
0,0.734046608099653,0.946,0.76,0,"1","SNHG8"
0,0.480036375412043,0.72,0.535,0,"1","RBL2"
0,0.353327204756152,0.875,0.693,0,"1","TRBC2"
0,0.645500549167035,0.409,0.228,0,"1","ITGA6"
0,0.803449501059736,0.41,0.23,0,"1","ANTKMT"
0,0.867293808658643,0.357,0.181,0,"1","PGGHG"
0,0.733341016952834,0.399,0.224,0,"1","PDK1"
0,0.919410903036933,0.339,0.166,0,"1","NCMAP-DT"
0,0.760224342257396,0.338,0.166,0,"1","TMIGD2"
0,0.571146282825404,0.958,0.786,0,"1","C12orf57"
0,0.930391329446525,0.33,0.159,0,"1","RGL4"
0,1.29870263486373,0.273,0.104,0,"1","RNF157"
0,0.930276195091539,0.318,0.15,0,"1","TSPAN32"
0,0.780852012753034,0.365,0.197,0,"1","ICA1L"
0,1.13484417297989,0.294,0.13,0,"1","FAM153CP"
0,0.714608196776243,0.273,0.135,0,"1","BEX3"
0,0.412799802707107,0.904,0.768,0,"1","UXT"
0,0.920845499259042,0.263,0.129,0,"1","AKTIP"
0,0.782607027852583,0.996,0.866,0,"1","GAS5"
0,0.904018433208781,0.251,0.121,0,"1","SIRPG"
0,0.447774296863539,0.945,0.816,0,"1","ATM"
0,0.650292754341105,0.991,0.881,0,"1","SNHG29"
0,0.512568567653896,0.964,0.866,0,"1","SNHG5"
0,0.464868787727609,0.987,0.896,0,"1","EIF3E"
0,0.55127808095058,0.995,0.91,0,"1","SARAF"
0,0.281198402084367,0.979,0.919,0,"1","ZFAS1"
0,0.622642486819122,0.998,0.95,0,"1","NPM1"
0,0.47491533228736,0.995,0.949,0,"1","UQCRB"
0,0.432596206227619,0.998,0.957,0,"1","RPS10"
0,0.280255458952941,0.995,0.961,0,"1","HNRNPA1"
0,0.373627916497734,0.998,0.97,0,"1","BTF3"
0,0.256170011759214,0.996,0.968,0,"1","COX7C"
0,0.31362628969725,0.998,0.97,0,"1","RPS17"
0,0.475303273611054,1,0.982,0,"1","RPL31"
0,0.364925202236168,1,0.982,0,"1","RPL23"
0,0.612719288202575,1,0.983,0,"1","EEF1B2"
0,0.399534044819198,1,0.985,0,"1","RPLP0"
0,0.448375089229337,1,0.986,0,"1","RPL4"
0,0.570763557453585,1,0.988,0,"1","RPS5"
0,0.415488648505251,1,0.989,0,"1","EEF1G"
0,0.517735242896263,1,0.991,0,"1","RPL36A"
0,0.483829429688974,1,0.992,0,"1","RPL22"
0,0.421663893221735,1,0.992,0,"1","RPSA"
0,0.466834632208242,1,0.992,0,"1","RPL10A"
0,0.35662019482453,1,0.992,0,"1","RPS20"
0,0.398469134903277,1,0.992,0,"1","RPL27"
0,0.434654997631373,1,0.992,0,"1","RPL38"
0,0.315960638025344,1,0.993,0,"1","RPL24"
0,0.429647589922284,1,0.993,0,"1","RPL7"
0,0.271959513694046,1,0.994,0,"1","RACK1"
0,0.505219618404772,1,0.994,0,"1","RPS13"
0,0.338173397614743,1,0.994,0,"1","NACA"
0,0.395234349029717,1,0.994,0,"1","RPL36"
0,0.461512419186357,1,0.995,0,"1","RPL5"
0,0.433753448592512,1,0.995,0,"1","RPL14"
0,0.324620841693346,1,0.995,0,"1","RPL29"
0,0.471974234600017,1,0.995,0,"1","RPL9"
0,0.427800771134735,1,0.995,0,"1","RPL12"
0,0.285387240866059,1,0.995,0,"1","RPL7A"
0,0.312960006753803,1,0.995,0,"1","RPL27A"
0,0.448657058148465,1,0.995,0,"1","RPS25"
0,0.349555846005986,1,0.995,0,"1","RPL23A"
0,0.495030191025765,1,0.995,0,"1","RPS16"
0,0.374745516718614,1,0.995,0,"1","RPS9"
0,0.483915623801123,1,0.995,0,"1","RPS21"
0,0.433245376590283,1,0.995,0,"1","RPS4X"
0,0.472112764329517,1,0.996,0,"1","RPS8"
0,0.542215875189598,1,0.996,0,"1","RPL32"
0,0.289531969357531,1,0.996,0,"1","RPL15"
0,0.41724033450461,1,0.996,0,"1","RPL35A"
0,0.46263037489869,1,0.996,0,"1","RPL34"
0,0.392100014059928,1,0.996,0,"1","RPL37"
0,0.42580512877702,1,0.996,0,"1","RPS23"
0,0.589692967508961,1,0.996,0,"1","RPS6"
0,0.289573769761339,1,0.996,0,"1","RPS24"
0,0.448545572067632,1,0.996,0,"1","RPLP2"
0,0.487331583925077,1,0.996,0,"1","RPS3"
0,0.256804728442813,1,0.996,0,"1","RPL6"
0,0.401693514360334,1,0.996,0,"1","RPS29"
0,0.413169073193844,1,0.996,0,"1","RPL19"
0,0.309662953101959,1,0.996,0,"1","RPL17"
0,0.355410890970767,1,0.996,0,"1","RPS15"
0,0.483713531137355,1,0.996,0,"1","RPS28"
0,0.26068982396122,1,0.996,0,"1","RPL18A"
0,0.391566077090614,1,0.996,0,"1","RPS19"
0,0.394984321098192,1,0.996,0,"1","RPL18"
0,0.444500189483021,1,0.996,0,"1","RPL3"
0,0.381357729772206,1,0.996,0,"1","RPL39"
0,0.356685823161537,1,0.997,0,"1","RPL11"
0,0.363871981788758,1,0.997,0,"1","RPL37A"
0,0.569441765817787,1,0.997,0,"1","RPS3A"
0,0.477520617596762,1,0.997,0,"1","RPS14"
0,0.502560453495941,1,0.997,0,"1","RPS18"
0,0.655579866586533,1,0.997,0,"1","RPS12"
0,0.396195405615848,1,0.997,0,"1","RPL30"
0,0.487226591316928,1,0.997,0,"1","RPL21"
0,0.424879467146754,1,0.997,0,"1","RPS2"
0,0.417560135114244,1,0.997,0,"1","RPS15A"
0,0.26759121887971,1,0.997,0,"1","RPL13A"
0,0.379662899452607,1,0.997,0,"1","RPL28"
0,0.386493625057899,1,0.998,0,"1","RPS27A"
0,0.406005661942712,1,0.998,0,"1","EEF1A1"
0,0.253434283972889,1,0.998,0,"1","RPL41"
0,0.36997179243825,1,0.998,0,"1","TPT1"
0,0.466425514580912,1,0.998,0,"1","RPLP1"
0,0.477291052588056,1,0.998,0,"1","RPL13"
0,0.370695601366535,1,0.998,0,"1","RPL10"
0,0.273156616398534,1,0.999,0,"1","RPS27"
1.97626258336499e-323,0.398313968860106,0.68,0.449,4.84579585441095e-319,"1","LINC00861"
1.05038356305849e-320,0.337685030150513,0.934,0.818,2.57554049661942e-316,"1","EIF3H"
1.42656514580202e-319,0.516429236750806,0.567,0.371,3.49793773750654e-315,"1","MAML2"
5.13997652140972e-313,0.266193240468239,0.968,0.858,1.26032224304966e-308,"1","FOXP1"
2.12489475285659e-309,0.630738477371712,0.438,0.264,5.21024193400435e-305,"1","SFXN1"
3.35758327643562e-306,0.571520512865661,0.56,0.379,8.23279419382013e-302,"1","SNRK"
1.2694780783281e-301,0.787030977832399,0.401,0.248,3.1127602480605e-297,"1","AP1M1"
1.42220546022891e-301,0.510591858125158,0.361,0.203,3.4872477884813e-297,"1","TTN"
1.01134054296089e-300,0.272555945845117,0.969,0.897,2.47980701134011e-296,"1","HSP90AB1"
3.94745286211526e-300,0.521151682518757,0.665,0.483,9.67915441790661e-296,"1","ALKBH7"
2.47242806324346e-295,0.550258452023912,0.473,0.295,6.06239361107297e-291,"1","IPCEF1"
1.36229036380476e-294,0.637316074156222,0.409,0.244,3.34033597204927e-290,"1","STMN3"
9.15316529448061e-287,0.586444904216632,0.469,0.298,2.24435613020665e-282,"1","HSPB1"
3.91637542540521e-286,0.264317811049781,0.826,0.577,9.60295254309357e-282,"1","LIME1"
3.35281841583004e-285,0.559764739760512,0.408,0.241,8.22111075561525e-281,"1","MLLT3"
1.22640357887202e-281,0.461262102319401,0.604,0.416,3.0071415753942e-277,"1","PAG1"
2.2397931577012e-281,0.451557041258323,0.664,0.48,5.49197282268333e-277,"1","ILF3-DT"
2.72247654575933e-279,0.634701412915412,0.397,0.239,6.67551249020187e-275,"1","ZNF101"
4.62520012404963e-276,0.509711737912259,0.472,0.293,1.13409907041697e-271,"1","TESPA1"
8.42571881481127e-272,0.4263706790758,0.683,0.477,2.06598625339172e-267,"1","OCIAD2"
1.17190014617246e-268,0.633388413911911,0.438,0.28,2.87349915841488e-264,"1","GRAMD1A"
9.0116509894966e-263,0.509000358887249,0.506,0.329,2.20965682262457e-258,"1","TNRC6C"
1.15934922020305e-261,0.387116997073845,0.817,0.673,2.84272428793787e-257,"1","ST13"
7.74961271787312e-257,0.567327053490646,0.407,0.25,1.90020503842249e-252,"1","THEM4"
3.3124448721034e-250,0.793843594897174,0.257,0.139,8.12211482639755e-246,"1","CITED4"
2.30015665756883e-249,0.299234712049996,0.844,0.662,5.63998412435878e-245,"1","STK17A"
4.33893309783597e-248,0.368713765265969,0.742,0.579,1.06390639558938e-243,"1","GABPB1-AS1"
2.36500963868433e-243,0.357521830098855,0.732,0.535,5.79900363405399e-239,"1","GIMAP1"
6.59333115954307e-243,0.409194697499663,0.699,0.533,1.61668480031996e-238,"1","NAP1L4"
7.75135150168782e-241,0.663531392279536,0.259,0.139,1.90063138821385e-236,"1","EPHX2"
2.72432213442287e-236,0.428210892423557,0.657,0.48,6.68003787360489e-232,"1","SNRPN"
7.61885297506075e-235,0.258603882355289,0.875,0.682,1.8681427494849e-230,"1","SELL"
2.91757506895382e-233,0.655122731103446,0.319,0.188,7.15389406907476e-229,"1","DNMT3A"
6.64233470601837e-231,0.399390594519396,0.767,0.618,1.6287004699157e-226,"1","RSL1D1"
1.99284500920678e-229,0.345580116693878,0.795,0.638,4.88645596257503e-225,"1","GCC2"
1.255066059174e-228,0.622351800549382,0.368,0.23,3.07742197709465e-224,"1","SH3YL1"
1.38321430734618e-225,0.524766615370766,0.347,0.206,3.39164148161284e-221,"1","BCAS4"
5.22696670194155e-223,0.579509820950317,0.365,0.226,1.28165223531607e-218,"1","TMEM41B"
5.23433025165369e-223,0.512428313336361,0.39,0.247,1.28345777770549e-218,"1","MYC"
6.12254776669381e-221,0.434950364957359,0.622,0.463,1.50124871239332e-216,"1","PRDX6"
3.16166842173958e-220,0.401923629400026,0.571,0.399,7.75241097010545e-216,"1","NCK2"
7.65858400434536e-218,0.50307339988449,0.443,0.287,1.87788479786548e-213,"1","ANXA2R"
1.19744471033279e-208,0.341926860142139,0.67,0.502,2.93613442973599e-204,"1","KIF2A"
6.83887291695045e-206,0.670495756763498,0.311,0.192,1.67689163923625e-201,"1","LRRC75A"
1.92637032074559e-203,0.566147626310438,0.285,0.166,4.72346002646818e-199,"1","ATP8A1"
1.58509426766894e-200,0.277540223412924,0.92,0.818,3.88665114432424e-196,"1","EIF4B"
4.54556591630828e-200,0.3392374015861,0.648,0.475,1.11457276267879e-195,"1","DNAJB1"
9.08511007502332e-198,0.411924385142429,0.601,0.443,2.22766899039572e-193,"1","EPB41L4A-AS1"
1.59391908165065e-196,0.590526023407421,0.371,0.242,3.9082895882074e-192,"1","CCDC57"
3.29472975779386e-196,0.40037612685736,0.58,0.418,8.07867736611054e-192,"1","RAPGEF6"
4.50088814359506e-194,0.447077616079445,0.473,0.322,1.10361777280951e-189,"1","ATF7IP2"
1.00029086351825e-192,0.575279027933732,0.277,0.163,2.45271319734675e-188,"1","LINC00649"
1.04895253723582e-190,0.458766005626781,0.401,0.259,2.57203162130223e-186,"1","SCML4"
6.24428962015649e-188,0.353051315581674,0.754,0.613,1.53109981486237e-183,"1","TTC3"
7.71611552753176e-188,0.373946961490998,0.516,0.356,1.89199152735079e-183,"1","DGKA"
1.06841975568205e-186,0.623532357743473,0.307,0.192,2.61976524093238e-182,"1","LYRM4"
3.06515159528598e-186,0.400907481811537,0.581,0.424,7.51575171164121e-182,"1","TECR"
4.16834295261265e-181,0.59635816531094,0.267,0.159,1.02207769198062e-176,"1","LINC00476"
4.9399082860099e-178,0.634428838796383,0.284,0.174,1.21126551172963e-173,"1","TSPYL4"
3.76395194919664e-177,0.534570586801165,0.33,0.208,9.22921017943016e-173,"1","ORMDL3"
1.37549297679794e-175,0.443797811334691,0.43,0.29,3.37270877910855e-171,"1","ZNF22"
9.52591239829003e-174,0.450671074806407,0.409,0.275,2.33575372006072e-169,"1","SFI1"
1.10929773124636e-172,0.547466606743383,0.323,0.209,2.71999803701608e-168,"1","TMEM161B-AS1"
1.6173539338178e-172,0.418288829073744,0.272,0.161,3.96575184572125e-168,"1","PRR5"
3.15546229977894e-172,0.422030269281544,0.425,0.285,7.73719355905796e-168,"1","SVIP"
6.30751311106729e-172,0.457670066747496,0.475,0.337,1.5466022148337e-167,"1","MTERF4"
4.06327490008973e-170,0.436610159844233,0.413,0.28,9.96315005502002e-166,"1","AC026979.2"
1.58729540142642e-168,0.328991929237616,0.585,0.432,3.89204832429758e-164,"1","CD55"
1.02208398260475e-167,0.503145655240547,0.421,0.293,2.50614992534685e-163,"1","COA1"
3.2055130283427e-167,0.497181395900328,0.402,0.276,7.85991794549631e-163,"1","AC008105.3"
8.34084780856624e-163,0.258282158178758,0.885,0.774,2.04517588266044e-158,"1","NSA2"
8.86282459495914e-161,0.419285683375359,0.536,0.4,2.17316459068398e-156,"1","SNHG3"
2.17566869095441e-157,0.373564869688438,0.466,0.331,5.3347396302202e-153,"1","RFLNB"
1.16749174359378e-156,0.563867064695972,0.285,0.18,2.86268975529195e-152,"1","DPH5"
1.32782861778427e-156,0.333575001721712,0.538,0.385,3.25583577080703e-152,"1","BCL9L"
2.60561560032247e-153,0.584667133922177,0.51,0.475,6.38896945199071e-149,"1","RPS4Y1"
7.08229989658954e-153,0.312023547963391,0.312,0.197,1.73657993464376e-148,"1","STMN1"
1.76942602227788e-152,0.545358428572792,0.29,0.187,4.33863260662536e-148,"1","FAM117B"
3.924311856261e-151,0.253136810259589,0.837,0.714,9.62241267155196e-147,"1","HIST1H4C"
8.63136981305575e-147,0.318507156020118,0.585,0.437,2.11641187816127e-142,"1","PDE7A"
4.34407193875153e-146,0.375069497192229,0.55,0.413,1.06516643938187e-141,"1","LSM5"
1.09410059486414e-145,0.392052060380681,0.519,0.387,2.68273465860688e-141,"1","SNHG16"
2.67514518241862e-143,0.254480434909914,0.487,0.333,6.55945598729046e-139,"1","CD6"
5.62582290908188e-143,0.486329867365757,0.311,0.206,1.37945177730688e-138,"1","PRMT9"
2.13851680277248e-142,0.304398609765309,0.657,0.514,5.24364320039812e-138,"1","MCUB"
1.02206942444864e-140,0.49392752274522,0.283,0.182,2.50611422874806e-136,"1","LINC01089"
2.43281550947292e-139,0.310538882252141,0.698,0.559,5.96526362922759e-135,"1","C1QBP"
1.82721701894195e-133,0.477103650277094,0.275,0.175,4.48033613044565e-129,"1","SELENOM"
9.92130108605341e-132,0.416789134804673,0.33,0.22,2.4327030263003e-127,"1","BEX2"
9.95718947325037e-129,0.456750759285382,0.357,0.249,2.44150285884099e-124,"1","IMPDH2"
1.60011345820842e-128,0.324458627340251,0.505,0.373,3.92347819952705e-124,"1","RASA2"
5.38224346931764e-127,0.506782943413093,0.295,0.199,1.31972609867669e-122,"1","BZW2"
6.10986585965721e-124,0.260558825590337,0.476,0.343,1.49813910878795e-119,"1","DENND2D"
1.58319046871011e-123,0.431234315930237,0.307,0.206,3.8819830292772e-119,"1","NIPAL3"
2.87905440360204e-121,0.333827859296534,0.491,0.362,7.05944139763219e-117,"1","DYRK2"
4.22969210400553e-119,0.440246721456072,0.327,0.226,1.03712050390216e-114,"1","TMEM106B"
2.25329011454158e-113,0.267640521496994,0.626,0.493,5.52506736085596e-109,"1","TMEM243"
5.32922649744539e-113,0.273659819828664,0.425,0.302,1.30672633717361e-108,"1","GIMAP5"
8.36591802329267e-113,0.421760475734684,0.299,0.203,2.05132309931136e-108,"1","ARL2"
8.5362022490286e-113,0.254866125572128,0.462,0.333,2.09307679146181e-108,"1","PITPNC1"
2.43059885460225e-112,0.322899522465318,0.481,0.361,5.95982839148473e-108,"1","BCL2"
1.15450108989924e-111,0.333634566978473,0.356,0.25,2.83083667243294e-107,"1","SPINT2"
4.62878631587621e-110,0.44484647504232,0.282,0.192,1.13497840465285e-105,"1","ERCC6L2"
1.46503291837991e-109,0.462873755921714,0.282,0.192,3.59226071586754e-105,"1","SNHG25"
1.49075635411324e-109,0.312313288700362,0.508,0.39,3.65533458028567e-105,"1","ATXN7"
1.73115709800329e-107,0.433486487418606,0.267,0.178,4.24479720430406e-103,"1","LTBP3"
1.11003669980547e-106,0.364154970370728,0.424,0.314,2.72180998792302e-102,"1","DANCR"
1.74408794531181e-106,0.402864190752958,0.318,0.223,4.27650364190457e-102,"1","SLC7A6"
9.05746052392025e-106,0.369165461639501,0.331,0.232,2.22088932046525e-101,"1","MHENCR"
1.38396645606146e-104,0.421411597258549,0.263,0.176,3.39348575026269e-100,"1","LINS1"
6.45378189007384e-104,0.359283768746233,0.298,0.201,1.58246731944611e-99,"1","AC008555.4"
1.07511147120716e-102,0.369103837402515,0.306,0.213,2.63617332739996e-98,"1","MPHOSPH9"
2.3804304991187e-102,0.30114609708309,0.493,0.377,5.83681558383905e-98,"1","MSL3"
7.27962728739767e-102,0.376317605952911,0.336,0.24,1.78496461086991e-97,"1","YPEL2"
3.73945021224594e-100,0.29726735879133,0.531,0.409,9.16913192042704e-96,"1","NSMCE3"
1.20779633615742e-99,0.407061576892312,0.297,0.208,2.96151661625799e-95,"1","SGTB"
2.49403717992837e-99,0.31643226899309,0.386,0.279,6.11537916518435e-95,"1","ITPKB"
4.76334226063059e-98,0.36312989352892,0.326,0.231,1.16797152230662e-93,"1","NPAT"
8.32946432321917e-98,0.315311620330854,0.376,0.27,2.04238465205334e-93,"1","SLC25A45"
1.23680493446585e-97,0.356508457125528,0.331,0.236,3.03264569931026e-93,"1","ZBTB25"
1.23937415634457e-96,0.387163417575346,0.319,0.227,3.03894543135687e-92,"1","CCNG1"
5.0604779006872e-96,0.275811933579558,0.372,0.266,1.2408291812485e-91,"1","SUSD3"
3.8100094954915e-95,0.350514343969591,0.296,0.206,9.34214328294516e-91,"1","ZEB1"
2.31419789765386e-94,0.408571736222922,0.286,0.202,5.67441324504726e-90,"1","ZNF609"
8.13594447493883e-92,0.395580450835876,0.279,0.195,1.994933585255e-87,"1","MT1X"
3.77171485635708e-91,0.382884770882545,0.259,0.177,9.24824482778756e-87,"1","C12orf65"
6.29008826721802e-91,0.347657825846936,0.383,0.284,1.54232964312186e-86,"1","FAM162A"
8.9980676380675e-86,0.313394033673982,0.398,0.298,2.20632618485415e-81,"1","MAPKAPK5-AS1"
1.57044257110108e-85,0.317573776654938,0.398,0.298,3.85072518433985e-81,"1","SNHG1"
1.2279395628315e-84,0.265926120028434,0.632,0.526,3.01090780806285e-80,"1","G3BP2"
1.20980825708277e-81,0.30623521549854,0.323,0.232,2.96644984636696e-77,"1","PRH1"
1.73750718144749e-80,0.278945868400722,0.437,0.337,4.26036760890926e-76,"1","ST3GAL1"
1.14750104642704e-78,0.331402500146551,0.275,0.196,2.8136725658391e-74,"1","GPATCH4"
3.03940629321412e-78,0.265478071987284,0.522,0.415,7.45262423096103e-74,"1","EIF2A"
6.33439791304615e-78,0.359186962907129,0.271,0.193,1.55319436827892e-73,"1","U2AF1L4"
